Date,Open,High,Low,Close,Volume,close_diff
2018-01-03,40.444296423897406,40.91782364902339,40.31067949804907,40.37397003173828,118071600,-0.00017382048160741181
2018-01-04,40.44663020077451,40.66464160959015,40.33879952381251,40.56149673461914,89738400,0.0046447427075773096
2018-01-05,40.65761110523582,41.11003782654181,40.56618788514586,41.0233039855957,94640000,0.011385360209905881
2018-01-08,40.87093734741211,41.1663038787812,40.77247826000714,40.87093734741211,82271200,-0.003714148383491822
2018-01-09,40.91781771141178,41.037370056869754,40.6505803215452,40.86624526977539,86336000,-0.00011480230063809493
2018-01-10,40.59198160765163,40.8592190370735,40.55447372146462,40.85687255859375,95839600,-0.0002293509256787729
2018-01-11,40.92719007248573,41.138169203807585,40.90375033141539,41.08893966674805,74670800,0.0056800017627751664
2018-01-12,41.29992255866199,41.57653873724275,41.1756808203766,41.51324462890625,101672400,0.010326500649554982
2018-01-16,41.70311176615497,42.052397138529756,41.290535880013536,41.3022575378418,118263600,-0.005082404253160644
2018-01-17,41.29287850091504,42.019578357968626,41.0397092936689,41.98441696166992,137547200,0.016516274520905316
2018-01-18,42.047709282562344,42.218837623766504,41.7851613070516,42.02192306518555,124773600,0.0008933339136247831
2018-01-19,41.86955012894861,42.09693669519118,41.58824822979784,41.834388732910156,129700400,-0.00446277368088277
2018-01-22,41.5624642817979,41.67498433220892,41.398371796417685,41.49213790893555,108434400,-0.008181088198986108
2018-01-23,41.562469449479835,42.064125725414605,41.4499493850786,41.50151824951172,130756400,0.00022607513251693412
2018-01-24,41.55075848582926,41.56248014860581,40.60136103211721,40.84046936035156,204420400,-0.01592830616908658
2018-01-25,40.90843086637774,41.0115757292618,39.97544487592702,40.11140823364258,166116000,-0.017851438490488203
2018-01-26,40.32005148718261,40.32005148718261,39.86527824112005,40.20518493652344,156572000,0.0023379060225117154
2018-01-29,39.88871811273601,39.88871811273601,39.1643646205002,39.37299728393555,202561600,-0.020698515723824196
2018-01-30,38.803354988978484,39.23468484824336,38.60878689902846,39.14091873168945,184192800,-0.005894358272307221
2018-01-31,39.11747478744508,39.485514121767004,39.030740952174725,39.248748779296875,129915600,0.0027549186657216396
2018-02-01,39.18780724481486,39.52771393582206,39.09169463695222,39.33080291748047,188923200,0.0020906179365105526
2018-02-02,38.91354113427278,39.101076987659056,37.530470922328185,37.624237060546875,346375200,-0.043390058944744125
2018-02-05,37.29603739272768,38.416559117245136,36.56933758682586,36.6842041015625,290954000,-0.024984771318329324
2018-02-06,36.29508127376754,38.37906529853758,36.10051314382347,38.217315673828125,272975200,0.04179214487034022
2018-02-07,38.231384588516505,38.30405388859757,37.289023012243696,37.39919662475586,206434400,-0.02140702544507922
2018-02-08,37.57499953256489,37.74143850604499,36.34195754982027,36.370086669921875,217562000,-0.027516900032894864
2018-02-09,36.970293332303825,37.16329865334211,35.362684244764615,36.814945220947266,282690400,0.01223144049841629
2018-02-12,37.30688077719947,38.575549954605094,37.073858588541775,38.29780960083008,243278000,0.040278869654247984
2018-02-13,38.11892369604445,38.77797343170304,38.048310583021724,38.68146896362305,130196800,0.010017788661852212
2018-02-14,38.37548810497715,39.43467421626047,38.33783088391865,39.39466094970703,162579600,0.01843756209865477
2018-02-15,39.96425516020043,40.74099212471423,39.77831079062471,40.71745681762695,204588800,0.03357804930999819
2018-02-16,40.569173225750966,41.14819642230458,40.43030304966786,40.58564758300781,160704400,-0.003237167665198548
2018-02-20,40.49620521896972,41.016381132422566,40.34791805494303,40.44913101196289,135722000,-0.0033636662015977814
2018-02-21,40.67979914689796,40.983430849870615,40.25141558148277,40.265541076660156,149886400,-0.004538785647791532
2018-02-22,40.437365538703844,40.94341959897024,40.41618268219754,40.60212707519531,123967600,0.008359157471504952
2018-02-23,40.87750306875648,41.34354373370695,40.846903223923455,41.3082389831543,135249600,0.017391007782702195
2018-02-26,41.5083233456062,42.22386074238521,41.475371036376885,42.125003814697266,152648800,0.019772443746053803
2018-02-27,42.15560866953062,42.48042330144483,41.93435588495271,41.98849105834961,155712400,-0.0032406586109323676
2018-02-28,42.19325752385664,42.51336718436975,41.90845621497436,41.924930572509766,151128400,-0.0015137597050467466
2018-03-01,42.023776195954,42.315641969931974,40.63977609913264,41.1905517578125,195208000,-0.01751651832618173
2018-03-02,40.672740084326755,41.49655135620795,40.590357520525785,41.47536849975586,153816000,0.006914613419553017
2018-03-05,41.23998897680121,41.83548648134679,41.077579913464824,41.61894226074219,113605600,0.0034616632999215913
2018-03-06,41.875506925710575,41.95553344872215,41.4565403152002,41.583641052246094,95154000,-0.0008482005206891241
2018-03-07,41.17644135026552,41.390633141156364,41.01874076764662,41.19762420654297,126814000,-0.009282901543376854
2018-03-08,41.303533966956444,41.68954816883337,41.207033110135754,41.64718246459961,95096400,0.010912237458228002
2018-03-09,41.887262600442206,42.36742517211919,41.75309736346222,42.36271667480469,128740800,0.017180855171013976
2018-03-12,42.43568267590063,42.92997074481642,42.416855869503166,42.77227020263672,128828400,0.009667782427079663
2018-03-13,42.97704712067932,43.191238867493816,42.188544369842795,42.36036682128906,126774000,-0.00963015008079382
2018-03-14,42.442749537303754,42.48982373893245,41.85195699353981,42.000244140625,117473600,-0.008501406094601482
2018-03-15,42.01437404242875,42.42392721680228,41.91316466923111,42.049678802490234,90975200,0.0011770089168938735
2018-03-16,42.049665984879475,42.16029232139367,41.80723046227115,41.90138244628906,157618800,-0.003526694149026177
2018-03-19,41.73664258122725,41.77194734881328,40.87517033680005,41.26118469238281,133787200,-0.01527867856691556
2018-03-20,41.24706268310547,41.614246631221235,41.17644955657563,41.24706268310547,78597600,-0.0003422589385794206
2018-03-21,41.19998201966833,41.211751471864225,40.31026602495378,40.3126220703125,148219600,-0.02265471895470772
2018-03-22,40.01368704744385,40.644489331080045,39.684164002489396,39.74300765991211,165963200,-0.014129927083554095
2018-03-23,39.63473074903987,39.994853617877645,38.822689056396484,38.822689056396484,164115200,-0.02315674272543622
2018-03-26,39.55941606646361,40.743350176373866,39.175754267573126,40.66567611694336,150164800,0.04747190638622767
2018-03-27,40.879858633759106,41.22585958164017,39.288727637339065,39.62295913696289,163690400,-0.0256412060377873
2018-03-28,39.366412531473316,40.018401356009285,38.88154129855595,39.18517303466797,166674000,-0.01104879877299536
2018-03-29,39.49821848374443,40.42559515689415,39.284026695472384,39.49115753173828,153594000,0.0078086805128971815
2018-04-02,39.222825365285466,39.76418769347283,38.71206288607714,39.23223876953125,150347200,-0.006556373081719413
2018-04-03,39.45820792681457,39.71947394352662,38.80857515704541,39.63473892211914,121112000,0.010259423505050602
2018-04-04,38.80856895442792,40.4867875726584,38.782677602260065,40.39263916015625,138422000,0.019122120105959484
2018-04-05,40.62095441522754,41.009321121354404,40.50326709924583,40.67273712158203,107732800,0.006934381294453118
2018-04-06,40.242004743708065,40.59741917707772,39.5900159487348,39.63238525390625,140021200,-0.025578604768247692
2018-04-09,39.98544221981196,40.74099275056252,39.978381268424144,40.025455474853516,116070800,0.009917904724357385
2018-04-10,40.71981234639926,40.95518698423972,40.37381134145123,40.778656005859375,113634400,0.018818037722995173
2018-04-11,40.53857099928074,40.93635469352344,40.413822734303444,40.5880012512207,89726400,-0.0046753565054050705
2018-04-12,40.816317622784545,41.19056244243671,40.729226562807334,40.98814010620117,91557200,0.009858550375609676
2018-04-13,41.138775980120656,41.388272503790546,40.91987930647764,41.12700653076172,100497200,0.0033879659872524392
2018-04-16,41.19761604965701,41.47065144828052,41.150541847850185,41.38356399536133,86313600,0.00623817501542967
2018-04-17,41.54126521871471,42.117932281121895,41.52243481938111,41.95317077636719,106421600,0.013764082307403669
2018-04-18,41.85195928210045,42.08968993935178,41.63306261636813,41.8590202331543,83018000,-0.002244181821554392
2018-04-19,40.89869475700905,41.28235655639959,40.639784816768426,40.67273712158203,139235200,-0.0283399636437901
2018-04-20,40.154919969854056,40.30085111535037,38.93802977051973,39.006290435791016,261964400,-0.04097208114638429
2018-04-23,39.2675592499016,39.288742109648695,38.62263131807293,38.893314361572266,146062000,-0.002896355253384608
2018-04-24,38.99451572381636,39.149863846375375,37.94709930631747,38.35194396972656,134768000,-0.013919368938652199
2018-04-25,38.27662642743111,38.93567620006558,38.227199759614614,38.51906204223633,113528400,0.004357486354320983
2018-04-26,38.629689856052146,39.00864322003151,38.45315885279838,38.653228759765625,111852000,0.003483125248018304
2018-04-27,38.60144424544765,38.67911831424249,37.80823279042604,38.206016540527344,142623200,-0.011569854151583514
2018-04-30,38.16129010059142,39.36875951624266,38.09302944629481,38.89801025390625,169709600,0.0181121659894814
2018-05-01,39.16870232981638,39.82539612298889,38.90037533163917,39.80186080932617,214277600,0.023236421336722657
