OrderID	OrderType	Status	Symbol	Time	Comment	Volume	Price	TakeProfit	StopLoss	Profit	Swap	Commission	Balance	Equity	Margin	FreeMargin
628	sell	OPEN	USDCHF	29:01:2018 17:00:00	CSV Order #314	0.1	0.9359	0.9349	0.9363999999999999	0.0	0.0	0.0	9810.9	9810.69	100.0	9710.69
628	sell	CLOSE	USDCHF	29:01:2018 17:17:59	CSV Order #314 - CLOSED	0.1	0.93486	0.0	0.0	10.77	0.0	-0.35000000000000003	9822.02	9822.02	0.0	9822.02
630	sell	OPEN	USDCHF	29:01:2018 18:00:00	CSV Order #315	0.1	0.93635	0.93535	0.93685	0.0	0.0	0.0	9822.02	9821.7	100.0	9721.7
630	sell	CLOSE	USDCHF	29:01:2018 18:02:06	CSV Order #315 - CLOSED	0.1	0.93685	0.0	0.0	-5.6899999999999995	0.0	-0.35000000000000003	9816.68	9816.68	0.0	9816.68
632	sell	OPEN	USDCHF	29:01:2018 19:00:00	CSV Order #316	0.1	0.93801	0.93701	0.93851	0.0	0.0	0.0	9816.68	9816.57	100.0	9716.57
632	sell	CLOSE	USDCHF	29:01:2018 19:47:14	CSV Order #316 - CLOSED	0.1	0.93701	0.0	0.0	10.32	0.0	-0.35000000000000003	9827.35	9827.35	0.0	9827.35
634	sell	OPEN	USDCHF	29:01:2018 20:00:00	CSV Order #317	0.1	0.93712	0.93612	0.9376199999999999	0.0	0.0	0.0	9827.35	9827.14	100.0	9727.14
634	sell	CLOSE	USDCHF	29:01:2018 20:22:19	CSV Order #317 - CLOSED	0.1	0.93763	0.0	0.0	-5.79	0.0	-0.35000000000000003	9821.91	9821.91	0.0	9821.91
636	sell	OPEN	USDCHF	29:01:2018 21:00:00	CSV Order #318	0.1	0.93762	0.93662	0.93812	0.0	0.0	0.0	9821.91	9821.7	100.0	9721.7
636	sell	CLOSE	USDCHF	29:01:2018 21:44:36	CSV Order #318 - CLOSED	0.1	0.93661	0.0	0.0	10.43	0.0	-0.35000000000000003	9832.69	9832.69	0.0	9832.69
638	sell	OPEN	USDCHF	29:01:2018 22:00:00	CSV Order #319	0.1	0.93663	0.93563	0.9371299999999999	0.0	0.0	0.0	9832.69	9832.58	100.0	9732.58
638	sell	CLOSE	USDCHF	29:01:2018 22:11:00	CSV Order #319 - CLOSED	0.1	0.93714	0.0	0.0	-5.79	0.0	-0.35000000000000003	9827.25	9827.25	0.0	9827.25
0	SYSTEM	AUTO_CLOSE	USDCHF	29:01:2018 23:00:00	Auto-closed 0 positions at 23:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9827.25	9827.25	0.0	9827.25
640	sell	OPEN	USDCHF	29:01:2018 23:00:00	CSV Order #320	0.1	0.93772	0.93672	0.9382199999999999	0.0	0.0	0.0	9827.25	9826.93	100.0	9726.93
640	sell	CLOSE	USDCHF	30:01:2018 02:25:05	CSV Order #320 - CLOSED	0.1	0.93822	0.0	0.0	-5.79	-0.11	-0.35000000000000003	9821.81	9821.81	0.0	9821.81
642	buy	OPEN	USDCHF	30:01:2018 08:00:00	CSV Order #321	0.1	0.93812	0.93912	0.93762	0.0	0.0	0.0	9821.81	9821.06	100.0	9721.06
643	buy	OPEN	USDCHF	30:01:2018 09:00:00	CSV Order #322	0.1	0.93885	0.93985	0.93835	0.0	0.0	0.0	9821.81	9828.09	200.0	9628.09
643	buy	CLOSE	USDCHF	30:01:2018 09:06:39	CSV Order #322 - CLOSED	0.1	0.93835	0.0	0.0	-5.68	0.0	-0.35000000000000003	9816.48	9818.93	100.0	9718.93
642	buy	CLOSE	USDCHF	30:01:2018 09:19:19	CSV Order #321 - CLOSED	0.1	0.93762	0.0	0.0	-5.68	0.0	-0.35000000000000003	9811.15	9811.15	0.0	9811.15
646	buy	OPEN	USDCHF	30:01:2018 10:00:00	CSV Order #323	0.1	0.93758	0.93858	0.93708	0.0	0.0	0.0	9811.15	9811.04	100.0	9711.04
646	buy	CLOSE	USDCHF	30:01:2018 10:15:40	CSV Order #323 - CLOSED	0.1	0.93858	0.0	0.0	10.3	0.0	-0.35000000000000003	9821.8	9821.8	0.0	9821.8
648	buy	OPEN	USDCHF	30:01:2018 11:00:00	CSV Order #324	0.1	0.93578	0.93678	0.93528	0.0	0.0	0.0	9821.8	9821.27	100.0	9721.27
648	buy	CLOSE	USDCHF	30:01:2018 11:18:41	CSV Order #324 - CLOSED	0.1	0.93528	0.0	0.0	-5.699999999999999	0.0	-0.35000000000000003	9816.45	9816.45	0.0	9816.45
650	buy	OPEN	USDCHF	30:01:2018 12:00:00	CSV Order #325	0.1	0.93404	0.93504	0.93354	0.0	0.0	0.0	9816.45	9816.34	100.0	9716.34
650	buy	CLOSE	USDCHF	30:01:2018 12:00:40	CSV Order #325 - CLOSED	0.1	0.93354	0.0	0.0	-5.71	0.0	-0.35000000000000003	9811.09	9811.09	0.0	9811.09
652	buy	OPEN	USDCHF	30:01:2018 13:00:00	CSV Order #326	0.1	0.93323	0.93423	0.9327300000000001	0.0	0.0	0.0	9811.09	9810.77	100.0	9710.77
652	buy	CLOSE	USDCHF	30:01:2018 13:16:02	CSV Order #326 - CLOSED	0.1	0.93272	0.0	0.0	-5.819999999999999	0.0	-0.35000000000000003	9805.62	9805.62	0.0	9805.62
654	buy	OPEN	USDCHF	30:01:2018 14:00:00	CSV Order #327	0.1	0.93225	0.93325	0.9317500000000001	0.0	0.0	0.0	9805.62	9805.19	100.0	9705.19
654	buy	CLOSE	USDCHF	30:01:2018 14:31:38	CSV Order #327 - CLOSED	0.1	0.93325	0.0	0.0	10.370000000000001	0.0	-0.35000000000000003	9816.34	9816.34	0.0	9816.34
656	buy	OPEN	USDCHF	30:01:2018 15:00:00	CSV Order #328	0.1	0.93281	0.93381	0.9323100000000001	0.0	0.0	0.0	9816.34	9816.02	100.0	9716.02
656	buy	CLOSE	USDCHF	30:01:2018 15:21:30	CSV Order #328 - CLOSED	0.1	0.93231	0.0	0.0	-5.71	0.0	-0.35000000000000003	9810.98	9810.98	0.0	9810.98
658	buy	OPEN	USDCHF	30:01:2018 16:00:00	CSV Order #329	0.1	0.93156	0.9325600000000001	0.9310600000000001	0.0	0.0	0.0	9810.98	9810.77	100.0	9710.77
658	buy	CLOSE	USDCHF	30:01:2018 16:01:43	CSV Order #329 - CLOSED	0.1	0.93106	0.0	0.0	-5.72	0.0	-0.35000000000000003	9805.61	9805.61	0.0	9805.61
660	buy	OPEN	USDCHF	30:01:2018 17:00:00	CSV Order #330	0.1	0.9317	0.9327	0.9312	0.0	0.0	0.0	9805.61	9804.97	100.0	9704.97
660	buy	CLOSE	USDCHF	30:01:2018 17:11:29	CSV Order #330 - CLOSED	0.1	0.9327	0.0	0.0	10.370000000000001	0.0	-0.35000000000000003	9816.33	9816.33	0.0	9816.33
662	buy	OPEN	USDCHF	30:01:2018 18:00:00	CSV Order #331	0.1	0.93488	0.93588	0.9343800000000001	0.0	0.0	0.0	9816.33	9816.22	100.0	9716.22
662	buy	CLOSE	USDCHF	30:01:2018 18:00:43	CSV Order #331 - CLOSED	0.1	0.93431	0.0	0.0	-6.449999999999999	0.0	-0.35000000000000003	9810.23	9810.23	0.0	9810.23
664	buy	OPEN	USDCHF	30:01:2018 19:00:00	CSV Order #332	0.1	0.93549	0.93649	0.9349900000000001	0.0	0.0	0.0	9810.23	9810.02	100.0	9710.02
664	buy	CLOSE	USDCHF	30:01:2018 19:06:27	CSV Order #332 - CLOSED	0.1	0.93498	0.0	0.0	-5.8	0.0	-0.35000000000000003	9804.78	9804.78	0.0	9804.78
666	buy	OPEN	USDCHF	30:01:2018 20:00:00	CSV Order #333	0.1	0.93498	0.93598	0.9344800000000001	0.0	0.0	0.0	9804.78	9804.46	100.0	9704.46
667	buy	OPEN	USDCHF	30:01:2018 21:00:00	CSV Order #334	0.1	0.93499	0.93599	0.93449	0.0	0.0	0.0	9804.78	9804.25	200.0	9604.25
667	buy	CLOSE	USDCHF	30:01:2018 21:07:01	CSV Order #334 - CLOSED	0.1	0.93449	0.0	0.0	-5.699999999999999	0.0	-0.35000000000000003	9799.43	9794.19	100.0	9694.19
666	buy	CLOSE	USDCHF	30:01:2018 21:07:02	CSV Order #333 - CLOSED	0.1	0.93447	0.0	0.0	-5.81	0.0	-0.35000000000000003	9793.97	9793.97	0.0	9793.97
670	buy	OPEN	USDCHF	30:01:2018 22:00:00	CSV Order #335	0.1	0.93373	0.93473	0.93323	0.0	0.0	0.0	9793.97	9793.54	100.0	9693.54
670	buy	CLOSE	USDCHF	30:01:2018 22:33:03	CSV Order #335 - CLOSED	0.1	0.93473	0.0	0.0	10.35	0.0	-0.35000000000000003	9804.67	9804.67	0.0	9804.67
0	SYSTEM	AUTO_CLOSE	USDCHF	30:01:2018 23:00:00	Auto-closed 0 positions at 23:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9804.67	9804.67	0.0	9804.67
672	buy	OPEN	USDCHF	30:01:2018 23:00:00	CSV Order #336	0.1	0.93497	0.93597	0.93447	0.0	0.0	0.0	9804.67	9804.24	100.0	9704.24
672	buy	CLOSE	USDCHF	30:01:2018 23:29:40	CSV Order #336 - CLOSED	0.1	0.93446	0.0	0.0	-5.81	0.0	-0.35000000000000003	9799.21	9799.21	0.0	9799.21
674	sell	OPEN	USDCHF	31:01:2018 08:00:00	CSV Order #337	0.1	0.93288	0.93188	0.93338	0.0	0.0	0.0	9799.21	9798.67	100.0	9698.67
674	sell	CLOSE	USDCHF	31:01:2018 08:42:41	CSV Order #337 - CLOSED	0.1	0.93185	0.0	0.0	10.700000000000001	0.0	-0.35000000000000003	9810.26	9810.26	0.0	9810.26
676	sell	OPEN	USDCHF	31:01:2018 09:00:00	CSV Order #338	0.1	0.93173	0.93073	0.9322299999999999	0.0	0.0	0.0	9810.26	9810.15	100.0	9710.15
676	sell	CLOSE	USDCHF	31:01:2018 09:03:13	CSV Order #338 - CLOSED	0.1	0.93223	0.0	0.0	-5.71	0.0	-0.35000000000000003	9804.9	9804.9	0.0	9804.9
678	sell	OPEN	USDCHF	31:01:2018 10:00:00	CSV Order #339	0.1	0.93191	0.93091	0.93241	0.0	0.0	0.0	9804.9	9804.69	100.0	9704.69
678	sell	CLOSE	USDCHF	31:01:2018 10:22:40	CSV Order #339 - CLOSED	0.1	0.93089	0.0	0.0	10.610000000000001	0.0	-0.35000000000000003	9815.86	9815.86	0.0	9815.86
680	sell	OPEN	USDCHF	31:01:2018 11:00:00	CSV Order #340	0.1	0.93218	0.93118	0.93268	0.0	0.0	0.0	9815.86	9815.54	100.0	9715.54
680	sell	CLOSE	USDCHF	31:01:2018 11:16:29	CSV Order #340 - CLOSED	0.1	0.93268	0.0	0.0	-5.71	0.0	-0.35000000000000003	9810.5	9810.5	0.0	9810.5
682	sell	OPEN	USDCHF	31:01:2018 12:00:00	CSV Order #341	0.1	0.93171	0.93071	0.93221	0.0	0.0	0.0	9810.5	9810.07	100.0	9710.07
682	sell	CLOSE	USDCHF	31:01:2018 12:12:40	CSV Order #341 - CLOSED	0.1	0.93221	0.0	0.0	-5.71	0.0	-0.35000000000000003	9805.14	9805.14	0.0	9805.14
684	sell	OPEN	USDCHF	31:01:2018 13:00:00	CSV Order #342	0.1	0.93243	0.93143	0.9329299999999999	0.0	0.0	0.0	9805.14	9804.5	100.0	9704.5
684	sell	CLOSE	USDCHF	31:01:2018 13:26:26	CSV Order #342 - CLOSED	0.1	0.93293	0.0	0.0	-5.71	0.0	-0.35000000000000003	9799.78	9799.78	0.0	9799.78
686	sell	OPEN	USDCHF	31:01:2018 14:00:00	CSV Order #343	0.1	0.93287	0.93187	0.9333699999999999	0.0	0.0	0.0	9799.78	9799.46	100.0	9699.46
686	sell	CLOSE	USDCHF	31:01:2018 14:15:37	CSV Order #343 - CLOSED	0.1	0.93337	0.0	0.0	-5.71	0.0	-0.35000000000000003	9794.42	9794.42	0.0	9794.42
688	sell	OPEN	USDCHF	31:01:2018 15:00:00	CSV Order #344	0.1	0.9327	0.9317	0.9331999999999999	0.0	0.0	0.0	9794.42	9793.88	100.0	9693.88
688	sell	CLOSE	USDCHF	31:01:2018 15:09:00	CSV Order #344 - CLOSED	0.1	0.93321	0.0	0.0	-5.819999999999999	0.0	-0.35000000000000003	9788.95	9788.95	0.0	9788.95
690	sell	OPEN	USDCHF	31:01:2018 16:00:00	CSV Order #345	0.1	0.93304	0.93204	0.9335399999999999	0.0	0.0	0.0	9788.95	9788.63	100.0	9688.63
690	sell	CLOSE	USDCHF	31:01:2018 16:02:59	CSV Order #345 - CLOSED	0.1	0.93354	0.0	0.0	-5.71	0.0	-0.35000000000000003	9783.59	9783.59	0.0	9783.59
692	sell	OPEN	USDCHF	31:01:2018 17:00:00	CSV Order #346	0.1	0.93137	0.93037	0.93187	0.0	0.0	0.0	9783.59	9783.48	100.0	9683.48
692	sell	CLOSE	USDCHF	31:01:2018 17:04:42	CSV Order #346 - CLOSED	0.1	0.93193	0.0	0.0	-6.359999999999999	0.0	-0.35000000000000003	9777.58	9777.58	0.0	9777.58
694	sell	OPEN	USDCHF	31:01:2018 18:00:00	CSV Order #347	0.1	0.92938	0.92838	0.9298799999999999	0.0	0.0	0.0	9777.58	9777.47	100.0	9677.47
694	sell	CLOSE	USDCHF	31:01:2018 18:02:48	CSV Order #347 - CLOSED	0.1	0.9299	0.0	0.0	-5.9399999999999995	0.0	-0.35000000000000003	9771.99	9771.99	0.0	9771.99
696	sell	OPEN	USDCHF	31:01:2018 19:00:00	CSV Order #348	0.1	0.9322	0.9312	0.9327	0.0	0.0	0.0	9771.99	9771.67	100.0	9671.67
696	sell	CLOSE	USDCHF	31:01:2018 19:04:40	CSV Order #348 - CLOSED	0.1	0.9312	0.0	0.0	10.39	0.0	-0.35000000000000003	9782.73	9782.73	0.0	9782.73
698	sell	OPEN	USDCHF	31:01:2018 20:00:00	CSV Order #349	0.1	0.93276	0.93176	0.93326	0.0	0.0	0.0	9782.73	9782.3	100.0	9682.3
698	sell	CLOSE	USDCHF	31:01:2018 20:18:35	CSV Order #349 - CLOSED	0.1	0.93176	0.0	0.0	10.38	0.0	-0.35000000000000003	9793.46	9793.46	0.0	9793.46
700	sell	OPEN	USDCHF	31:01:2018 21:00:00	CSV Order #350	0.1	0.93008	0.92908	0.93058	0.0	0.0	0.0	9793.46	9793.35	100.0	9693.35
700	sell	CLOSE	USDCHF	31:01:2018 21:00:31	CSV Order #350 - CLOSED	0.1	0.93058	0.0	0.0	-5.72	0.0	-0.35000000000000003	9788.09	9788.09	0.0	9788.09
702	sell	OPEN	USDCHF	31:01:2018 22:00:00	CSV Order #351	0.1	0.93107	0.93007	0.9315699999999999	0.0	0.0	0.0	9788.09	9787.98	100.0	9687.98
702	sell	CLOSE	USDCHF	31:01:2018 22:44:17	CSV Order #351 - CLOSED	0.1	0.93157	0.0	0.0	-5.72	0.0	-0.35000000000000003	9782.72	9782.72	0.0	9782.72
0	SYSTEM	AUTO_CLOSE	USDCHF	31:01:2018 23:00:00	Auto-closed 0 positions at 23:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9782.72	9782.72	0.0	9782.72
704	sell	OPEN	USDCHF	31:01:2018 23:00:00	CSV Order #352	0.1	0.93065	0.92965	0.9311499999999999	0.0	0.0	0.0	9782.72	9782.29	100.0	9682.29
704	sell	CLOSE	USDCHF	31:01:2018 23:29:36	CSV Order #352 - CLOSED	0.1	0.93115	0.0	0.0	-5.72	0.0	-0.35000000000000003	9777.35	9777.35	0.0	9777.35
706	sell	OPEN	USDCHF	01:02:2018 08:00:00	CSV Order #353	0.1	0.93137	0.93037	0.93187	0.0	0.0	0.0	9777.35	9776.6	100.0	9676.6
706	sell	CLOSE	USDCHF	01:02:2018 08:06:40	CSV Order #353 - CLOSED	0.1	0.93188	0.0	0.0	-5.819999999999999	0.0	-0.35000000000000003	9771.88	9771.88	0.0	9771.88
708	sell	OPEN	USDCHF	01:02:2018 09:00:00	CSV Order #354	0.1	0.93345	0.93245	0.93395	0.0	0.0	0.0	9771.88	9771.24	100.0	9671.24
708	sell	CLOSE	USDCHF	01:02:2018 09:08:41	CSV Order #354 - CLOSED	0.1	0.93395	0.0	0.0	-5.699999999999999	0.0	-0.35000000000000003	9766.53	9766.53	0.0	9766.53
710	sell	OPEN	USDCHF	01:02:2018 10:00:00	CSV Order #355	0.1	0.93358	0.93258	0.9340799999999999	0.0	0.0	0.0	9766.53	9766.42	100.0	9666.42
710	sell	CLOSE	USDCHF	01:02:2018 10:03:04	CSV Order #355 - CLOSED	0.1	0.93258	0.0	0.0	10.370000000000001	0.0	-0.35000000000000003	9777.25	9777.25	0.0	9777.25
712	sell	OPEN	USDCHF	01:02:2018 11:00:00	CSV Order #356	0.1	0.93146	0.93046	0.9319599999999999	0.0	0.0	0.0	9777.25	9776.93	100.0	9676.93
712	sell	CLOSE	USDCHF	01:02:2018 11:05:40	CSV Order #356 - CLOSED	0.1	0.93046	0.0	0.0	10.4	0.0	-0.35000000000000003	9788.0	9788.0	0.0	9788.0
714	sell	OPEN	USDCHF	01:02:2018 12:00:00	CSV Order #357	0.1	0.93126	0.93026	0.9317599999999999	0.0	0.0	0.0	9788.0	9787.68	100.0	9687.68
714	sell	CLOSE	USDCHF	01:02:2018 12:02:41	CSV Order #357 - CLOSED	0.1	0.93177	0.0	0.0	-5.819999999999999	0.0	-0.35000000000000003	9782.53	9782.53	0.0	9782.53
716	sell	OPEN	USDCHF	01:02:2018 13:00:00	CSV Order #358	0.1	0.93264	0.93164	0.93314	0.0	0.0	0.0	9782.53	9781.99	100.0	9681.99
716	sell	CLOSE	USDCHF	01:02:2018 13:34:30	CSV Order #358 - CLOSED	0.1	0.93314	0.0	0.0	-5.71	0.0	-0.35000000000000003	9777.17	9777.17	0.0	9777.17
718	sell	OPEN	USDCHF	01:02:2018 14:00:00	CSV Order #359	0.1	0.9327	0.9317	0.9331999999999999	0.0	0.0	0.0	9777.17	9777.06	100.0	9677.06
718	sell	CLOSE	USDCHF	01:02:2018 14:49:28	CSV Order #359 - CLOSED	0.1	0.9317	0.0	0.0	10.38	0.0	-0.35000000000000003	9787.9	9787.9	0.0	9787.9
720	sell	OPEN	USDCHF	01:02:2018 15:00:00	CSV Order #360	0.1	0.93171	0.93071	0.93221	0.0	0.0	0.0	9787.9	9787.69	100.0	9687.69
720	sell	CLOSE	USDCHF	01:02:2018 15:18:42	CSV Order #360 - CLOSED	0.1	0.93066	0.0	0.0	10.93	0.0	-0.35000000000000003	9799.18	9799.18	0.0	9799.18
722	sell	OPEN	USDCHF	01:02:2018 16:00:00	CSV Order #361	0.1	0.93044	0.92944	0.93094	0.0	0.0	0.0	9799.18	9798.64	100.0	9698.64
722	sell	CLOSE	USDCHF	01:02:2018 16:27:31	CSV Order #361 - CLOSED	0.1	0.93097	0.0	0.0	-6.039999999999999	0.0	-0.35000000000000003	9793.49	9793.49	0.0	9793.49
724	sell	OPEN	USDCHF	01:02:2018 17:00:00	CSV Order #362	0.1	0.93047	0.92947	0.93097	0.0	0.0	0.0	9793.49	9792.95	100.0	9692.95
724	sell	CLOSE	USDCHF	01:02:2018 17:00:41	CSV Order #362 - CLOSED	0.1	0.93097	0.0	0.0	-5.72	0.0	-0.35000000000000003	9788.12	9788.12	0.0	9788.12
726	sell	OPEN	USDCHF	01:02:2018 18:00:00	CSV Order #363	0.1	0.92807	0.92707	0.9285699999999999	0.0	0.0	0.0	9788.12	9788.01	100.0	9688.01
726	sell	CLOSE	USDCHF	01:02:2018 18:01:27	CSV Order #363 - CLOSED	0.1	0.92857	0.0	0.0	-5.7299999999999995	0.0	-0.35000000000000003	9782.74	9782.74	0.0	9782.74
728	sell	OPEN	USDCHF	01:02:2018 19:00:00	CSV Order #364	0.1	0.9288	0.9278	0.9292999999999999	0.0	0.0	0.0	9782.74	9782.42	100.0	9682.42
728	sell	CLOSE	USDCHF	01:02:2018 19:07:41	CSV Order #364 - CLOSED	0.1	0.9278	0.0	0.0	10.43	0.0	-0.35000000000000003	9793.52	9793.52	0.0	9793.52
730	sell	OPEN	USDCHF	01:02:2018 20:00:00	CSV Order #365	0.1	0.92919	0.92819	0.9296899999999999	0.0	0.0	0.0	9793.52	9793.2	100.0	9693.2
731	sell	OPEN	USDCHF	01:02:2018 21:00:00	CSV Order #366	0.1	0.92837	0.92737	0.92887	0.0	0.0	0.0	9793.52	9801.71	200.0	9601.71
730	sell	CLOSE	USDCHF	01:02:2018 21:03:01	CSV Order #365 - CLOSED	0.1	0.92819	0.0	0.0	10.42	0.0	-0.35000000000000003	9804.29	9806.12	100.0	9706.12
731	sell	CLOSE	USDCHF	01:02:2018 21:32:05	CSV Order #366 - CLOSED	0.1	0.92737	0.0	0.0	10.43	0.0	-0.35000000000000003	9815.07	9815.07	0.0	9815.07
734	sell	OPEN	USDCHF	01:02:2018 22:00:00	CSV Order #367	0.1	0.92764	0.92664	0.92814	0.0	0.0	0.0	9815.07	9814.96	100.0	9714.96
734	sell	CLOSE	USDCHF	01:02:2018 22:07:43	CSV Order #367 - CLOSED	0.1	0.92664	0.0	0.0	10.44	0.0	-0.35000000000000003	9825.86	9825.86	0.0	9825.86
0	SYSTEM	AUTO_CLOSE	USDCHF	01:02:2018 23:00:00	Auto-closed 0 positions at 23:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9825.86	9825.86	0.0	9825.86
736	sell	OPEN	USDCHF	01:02:2018 23:00:00	CSV Order #368	0.1	0.92588	0.92488	0.92638	0.0	0.0	0.0	9825.86	9825.54	100.0	9725.54
736	sell	CLOSE	USDCHF	01:02:2018 23:25:26	CSV Order #368 - CLOSED	0.1	0.92639	0.0	0.0	-5.859999999999999	0.0	-0.35000000000000003	9820.35	9820.35	0.0	9820.35
738	sell	OPEN	USDCHF	02:02:2018 08:00:00	CSV Order #369	0.1	0.92678	0.92578	0.92728	0.0	0.0	0.0	9820.35	9819.59	100.0	9719.59
738	sell	CLOSE	USDCHF	02:02:2018 08:01:42	CSV Order #369 - CLOSED	0.1	0.92732	0.0	0.0	-6.17	0.0	-0.35000000000000003	9814.53	9814.53	0.0	9814.53
740	sell	OPEN	USDCHF	02:02:2018 09:00:00	CSV Order #370	0.1	0.92736	0.92636	0.9278599999999999	0.0	0.0	0.0	9814.53	9814.42	100.0	9714.42
740	sell	CLOSE	USDCHF	02:02:2018 09:07:05	CSV Order #370 - CLOSED	0.1	0.92635	0.0	0.0	10.55	0.0	-0.35000000000000003	9825.43	9825.43	0.0	9825.43
742	sell	OPEN	USDCHF	02:02:2018 10:00:00	CSV Order #371	0.1	0.92681	0.92581	0.92731	0.0	0.0	0.0	9825.43	9825.11	100.0	9725.11
742	sell	CLOSE	USDCHF	02:02:2018 10:25:42	CSV Order #371 - CLOSED	0.1	0.92731	0.0	0.0	-5.739999999999999	0.0	-0.35000000000000003	9820.04	9820.04	0.0	9820.04
744	sell	OPEN	USDCHF	02:02:2018 11:00:00	CSV Order #372	0.1	0.92779	0.92679	0.92829	0.0	0.0	0.0	9820.04	9819.5	100.0	9719.5
744	sell	CLOSE	USDCHF	02:02:2018 11:14:39	CSV Order #372 - CLOSED	0.1	0.92829	0.0	0.0	-5.739999999999999	0.0	-0.35000000000000003	9814.65	9814.65	0.0	9814.65
746	sell	OPEN	USDCHF	02:02:2018 12:00:00	CSV Order #373	0.1	0.92887	0.92787	0.9293699999999999	0.0	0.0	0.0	9814.65	9814.43	100.0	9714.43
746	sell	CLOSE	USDCHF	02:02:2018 12:07:02	CSV Order #373 - CLOSED	0.1	0.92937	0.0	0.0	-5.7299999999999995	0.0	-0.35000000000000003	9809.27	9809.27	0.0	9809.27
748	sell	OPEN	USDCHF	02:02:2018 13:00:00	CSV Order #374	0.1	0.92991	0.92891	0.93041	0.0	0.0	0.0	9809.27	9809.16	100.0	9709.16
748	sell	CLOSE	USDCHF	02:02:2018 13:04:43	CSV Order #374 - CLOSED	0.1	0.93041	0.0	0.0	-5.72	0.0	-0.35000000000000003	9803.9	9803.9	0.0	9803.9
750	sell	OPEN	USDCHF	02:02:2018 14:00:00	CSV Order #375	0.1	0.92942	0.92842	0.92992	0.0	0.0	0.0	9803.9	9803.47	100.0	9703.47
751	sell	OPEN	USDCHF	02:02:2018 15:00:00	CSV Order #376	0.1	0.92877	0.92777	0.9292699999999999	0.0	0.0	0.0	9803.9	9810.68	200.0	9610.68
750	sell	CLOSE	USDCHF	02:02:2018 15:04:42	CSV Order #375 - CLOSED	0.1	0.92841	0.0	0.0	10.530000000000001	0.0	-0.35000000000000003	9814.78	9818.55	100.0	9718.55
751	sell	CLOSE	USDCHF	02:02:2018 15:30:31	CSV Order #376 - CLOSED	0.1	0.92927	0.0	0.0	-5.7299999999999995	0.0	-0.35000000000000003	9809.4	9809.4	0.0	9809.4
754	sell	OPEN	USDCHF	02:02:2018 16:00:00	CSV Order #377	0.1	0.93201	0.93101	0.93251	0.0	0.0	0.0	9809.4	9809.08	100.0	9709.08
754	sell	CLOSE	USDCHF	02:02:2018 16:01:43	CSV Order #377 - CLOSED	0.1	0.93257	0.0	0.0	-6.35	0.0	-0.35000000000000003	9803.4	9803.4	0.0	9803.4
756	sell	OPEN	USDCHF	02:02:2018 17:00:00	CSV Order #378	0.1	0.93237	0.93137	0.93287	0.0	0.0	0.0	9803.4	9803.19	100.0	9703.19
756	sell	CLOSE	USDCHF	02:02:2018 17:01:22	CSV Order #378 - CLOSED	0.1	0.9329	0.0	0.0	-6.029999999999999	0.0	-0.35000000000000003	9797.72	9797.72	0.0	9797.72
758	sell	OPEN	USDCHF	02:02:2018 18:00:00	CSV Order #379	0.1	0.93206	0.93106	0.93256	0.0	0.0	0.0	9797.72	9797.4	100.0	9697.4
758	sell	CLOSE	USDCHF	02:02:2018 18:29:36	CSV Order #379 - CLOSED	0.1	0.93256	0.0	0.0	-5.71	0.0	-0.35000000000000003	9792.36	9792.36	0.0	9792.36
760	sell	OPEN	USDCHF	02:02:2018 19:00:00	CSV Order #380	0.1	0.93209	0.93109	0.9325899999999999	0.0	0.0	0.0	9792.36	9791.93	100.0	9691.93
760	sell	CLOSE	USDCHF	02:02:2018 19:23:30	CSV Order #380 - CLOSED	0.1	0.93106	0.0	0.0	10.71	0.0	-0.35000000000000003	9803.42	9803.42	0.0	9803.42
762	sell	OPEN	USDCHF	02:02:2018 20:00:00	CSV Order #381	0.1	0.92967	0.92867	0.9301699999999999	0.0	0.0	0.0	9803.42	9803.1	100.0	9703.1
762	sell	CLOSE	USDCHF	02:02:2018 20:00:40	CSV Order #381 - CLOSED	0.1	0.93018	0.0	0.0	-5.83	0.0	-0.35000000000000003	9797.94	9797.94	0.0	9797.94
764	sell	OPEN	USDCHF	02:02:2018 21:00:00	CSV Order #382	0.1	0.92998	0.92898	0.93048	0.0	0.0	0.0	9797.94	9797.29	100.0	9697.29
764	sell	CLOSE	USDCHF	02:02:2018 21:06:29	CSV Order #382 - CLOSED	0.1	0.9305	0.0	0.0	-5.9399999999999995	0.0	-0.35000000000000003	9792.35	9792.35	0.0	9792.35
766	sell	OPEN	USDCHF	02:02:2018 22:00:00	CSV Order #383	0.1	0.93131	0.93031	0.9318099999999999	0.0	0.0	0.0	9792.35	9791.81	100.0	9691.81
766	sell	CLOSE	USDCHF	02:02:2018 22:07:01	CSV Order #383 - CLOSED	0.1	0.93181	0.0	0.0	-5.72	0.0	-0.35000000000000003	9786.98	9786.98	0.0	9786.98
0	SYSTEM	AUTO_CLOSE	USDCHF	02:02:2018 23:00:00	Auto-closed 0 positions at 23:00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9786.98	9786.98	0.0	9786.98
768	sell	OPEN	USDCHF	02:02:2018 23:00:00	CSV Order #384	0.1	0.9311	0.9301	0.9316	0.0	0.0	0.0	9786.98	9786.12	100.0	9686.12
